unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_B2,admission,evidence,downgrade_notes,script_tier,rule_version
BJ-2023-BJ-GAOKAO-Q6,BJ-2023-BJ-GAOKAO-Q6,BJ-2023-BJ-GAOKAO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-BJ-GAOKAO-Q7,BJ-2023-BJ-GAOKAO-Q7,BJ-2023-BJ-GAOKAO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-BJ-GAOKAO-Q8,BJ-2023-BJ-GAOKAO-Q8,BJ-2023-BJ-GAOKAO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-BJ-GAOKAO-Q9,BJ-2023-BJ-GAOKAO-Q9,BJ-2023-BJ-GAOKAO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-BJ-GAOKAO-Q10,BJ-2023-BJ-GAOKAO-Q10,BJ-2023-BJ-GAOKAO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2023-BJ-GAOKAO-Q11,BJ-2023-BJ-GAOKAO-Q11,BJ-2023-BJ-GAOKAO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2023-BJ-GAOKAO-Q14,BJ-2023-BJ-GAOKAO-Q14,BJ-2023-BJ-GAOKAO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-BJ-GAOKAO-Q15,BJ-2023-BJ-GAOKAO-Q15,BJ-2023-BJ-GAOKAO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q1,BJ-2024-CY-ERMO-Q1,BJ-2024-CY-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q3,BJ-2024-CY-ERMO-Q3,BJ-2024-CY-ERMO,3,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q4,BJ-2024-CY-ERMO-Q4,BJ-2024-CY-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q7,BJ-2024-CY-ERMO-Q7,BJ-2024-CY-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q8,BJ-2024-CY-ERMO-Q8,BJ-2024-CY-ERMO,8,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q9,BJ-2024-CY-ERMO-Q9,BJ-2024-CY-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q10,BJ-2024-CY-ERMO-Q10,BJ-2024-CY-ERMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q11,BJ-2024-CY-ERMO-Q11,BJ-2024-CY-ERMO,11,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q12,BJ-2024-CY-ERMO-Q12,BJ-2024-CY-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q13,BJ-2024-CY-ERMO-Q13,BJ-2024-CY-ERMO,13,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q14,BJ-2024-CY-ERMO-Q14,BJ-2024-CY-ERMO,14,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q18,BJ-2024-CY-ERMO-Q18,BJ-2024-CY-ERMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q19#1,BJ-2024-CY-ERMO-Q19,BJ-2024-CY-ERMO,19,主观题,1,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q19#2,BJ-2024-CY-ERMO-Q19,BJ-2024-CY-ERMO,19,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2024-CY-ERMO-Q19#3,BJ-2024-CY-ERMO-Q19,BJ-2024-CY-ERMO,19,主观题,3,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2022-BJ-GAOKAO-Q1,BJ-2022-BJ-GAOKAO-Q1,BJ-2022-BJ-GAOKAO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2022-BJ-GAOKAO-Q3,BJ-2022-BJ-GAOKAO-Q3,BJ-2022-BJ-GAOKAO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2022-BJ-GAOKAO-Q4,BJ-2022-BJ-GAOKAO-Q4,BJ-2022-BJ-GAOKAO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2022-BJ-GAOKAO-Q5,BJ-2022-BJ-GAOKAO-Q5,BJ-2022-BJ-GAOKAO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2022-BJ-GAOKAO-Q6,BJ-2022-BJ-GAOKAO-Q6,BJ-2022-BJ-GAOKAO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2022-BJ-GAOKAO-Q7,BJ-2022-BJ-GAOKAO-Q7,BJ-2022-BJ-GAOKAO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2022-BJ-GAOKAO-Q8,BJ-2022-BJ-GAOKAO-Q8,BJ-2022-BJ-GAOKAO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2022-BJ-GAOKAO-Q9,BJ-2022-BJ-GAOKAO-Q9,BJ-2022-BJ-GAOKAO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2022-BJ-GAOKAO-Q12,BJ-2022-BJ-GAOKAO-Q12,BJ-2022-BJ-GAOKAO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2022-BJ-GAOKAO-Q13,BJ-2022-BJ-GAOKAO-Q13,BJ-2022-BJ-GAOKAO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2022-BJ-GAOKAO-Q14,BJ-2022-BJ-GAOKAO-Q14,BJ-2022-BJ-GAOKAO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2022-BJ-GAOKAO-Q21,BJ-2022-BJ-GAOKAO-Q21,BJ-2022-BJ-GAOKAO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q1,BJ-2025-DC-ERMO-Q1,BJ-2025-DC-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q2,BJ-2025-DC-ERMO-Q2,BJ-2025-DC-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q3,BJ-2025-DC-ERMO-Q3,BJ-2025-DC-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q4,BJ-2025-DC-ERMO-Q4,BJ-2025-DC-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q5,BJ-2025-DC-ERMO-Q5,BJ-2025-DC-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q10,BJ-2025-DC-ERMO-Q10,BJ-2025-DC-ERMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q11,BJ-2025-DC-ERMO-Q11,BJ-2025-DC-ERMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q12,BJ-2025-DC-ERMO-Q12,BJ-2025-DC-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q13,BJ-2025-DC-ERMO-Q13,BJ-2025-DC-ERMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q14,BJ-2025-DC-ERMO-Q14,BJ-2025-DC-ERMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q15,BJ-2025-DC-ERMO-Q15,BJ-2025-DC-ERMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q16,BJ-2025-DC-ERMO-Q16,BJ-2025-DC-ERMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q17,BJ-2025-DC-ERMO-Q17,BJ-2025-DC-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q19,BJ-2025-DC-ERMO-Q19,BJ-2025-DC-ERMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q20,BJ-2025-DC-ERMO-Q20,BJ-2025-DC-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-DC-ERMO-Q21,BJ-2025-DC-ERMO-Q21,BJ-2025-DC-ERMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q1,BJ-2023-CY-ERMO-Q1,BJ-2023-CY-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q2,BJ-2023-CY-ERMO-Q2,BJ-2023-CY-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q3,BJ-2023-CY-ERMO-Q3,BJ-2023-CY-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q4,BJ-2023-CY-ERMO-Q4,BJ-2023-CY-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q5,BJ-2023-CY-ERMO-Q5,BJ-2023-CY-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q6,BJ-2023-CY-ERMO-Q6,BJ-2023-CY-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q7,BJ-2023-CY-ERMO-Q7,BJ-2023-CY-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q8,BJ-2023-CY-ERMO-Q8,BJ-2023-CY-ERMO,8,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q11,BJ-2023-CY-ERMO-Q11,BJ-2023-CY-ERMO,11,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q12,BJ-2023-CY-ERMO-Q12,BJ-2023-CY-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q13,BJ-2023-CY-ERMO-Q13,BJ-2023-CY-ERMO,13,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q14,BJ-2023-CY-ERMO-Q14,BJ-2023-CY-ERMO,14,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q15,BJ-2023-CY-ERMO-Q15,BJ-2023-CY-ERMO,15,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q18,BJ-2023-CY-ERMO-Q18,BJ-2023-CY-ERMO,18,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q19#1,BJ-2023-CY-ERMO-Q19,BJ-2023-CY-ERMO,19,主观题,1,小问,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q19#2,BJ-2023-CY-ERMO-Q19,BJ-2023-CY-ERMO,19,主观题,2,小问,IN,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2023-CY-ERMO-Q21,BJ-2023-CY-ERMO-Q21,BJ-2023-CY-ERMO,21,主观题,,整题,MAYBE,不收-无E1,缺细则,B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,不明,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q1,BJ-2021-BJ-GAOKAO-Q1,BJ-2021-BJ-GAOKAO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q2,BJ-2021-BJ-GAOKAO-Q2,BJ-2021-BJ-GAOKAO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q3,BJ-2021-BJ-GAOKAO-Q3,BJ-2021-BJ-GAOKAO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q4,BJ-2021-BJ-GAOKAO-Q4,BJ-2021-BJ-GAOKAO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q10,BJ-2021-BJ-GAOKAO-Q10,BJ-2021-BJ-GAOKAO,10,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q16,BJ-2021-BJ-GAOKAO-Q16,BJ-2021-BJ-GAOKAO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q18,BJ-2021-BJ-GAOKAO-Q18,BJ-2021-BJ-GAOKAO,18,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q21#1,BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO,21,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2021-BJ-GAOKAO-Q21#2,BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO,21,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2024-HD-QIZHONG-Q1,BJ-2024-HD-QIZHONG-Q1,BJ-2024-HD-QIZHONG,1,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-HD-QIZHONG-Q3,BJ-2024-HD-QIZHONG-Q3,BJ-2024-HD-QIZHONG,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-HD-QIZHONG-Q7,BJ-2024-HD-QIZHONG-Q7,BJ-2024-HD-QIZHONG,7,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-HD-QIZHONG-Q8,BJ-2024-HD-QIZHONG-Q8,BJ-2024-HD-QIZHONG,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-HD-QIZHONG-Q9,BJ-2024-HD-QIZHONG-Q9,BJ-2024-HD-QIZHONG,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-HD-QIZHONG-Q12,BJ-2024-HD-QIZHONG-Q12,BJ-2024-HD-QIZHONG,12,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-HD-QIZHONG-Q13,BJ-2024-HD-QIZHONG-Q13,BJ-2024-HD-QIZHONG,13,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-QIMO-Q1,BJ-2026-CY-QIMO-Q1,BJ-2026-CY-QIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIMO-Q3,BJ-2026-CY-QIMO-Q3,BJ-2026-CY-QIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIMO-Q4,BJ-2026-CY-QIMO-Q4,BJ-2026-CY-QIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-QIMO-Q5,BJ-2026-CY-QIMO-Q5,BJ-2026-CY-QIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIMO-Q6,BJ-2026-CY-QIMO-Q6,BJ-2026-CY-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIMO-Q8,BJ-2026-CY-QIMO-Q8,BJ-2026-CY-QIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIMO-Q9,BJ-2026-CY-QIMO-Q9,BJ-2026-CY-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIMO-Q10,BJ-2026-CY-QIMO-Q10,BJ-2026-CY-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-QIMO-Q11,BJ-2026-CY-QIMO-Q11,BJ-2026-CY-QIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-QIMO-Q16,BJ-2026-CY-QIMO-Q16,BJ-2026-CY-QIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-QIMO-Q17,BJ-2026-CY-QIMO-Q17,BJ-2026-CY-QIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2023-HD-ERMO-Q1,BJ-2023-HD-ERMO-Q1,BJ-2023-HD-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-HD-ERMO-Q11,BJ-2023-HD-ERMO-Q11,BJ-2023-HD-ERMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-HD-ERMO-Q12,BJ-2023-HD-ERMO-Q12,BJ-2023-HD-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-HD-ERMO-Q2,BJ-2023-HD-ERMO-Q2,BJ-2023-HD-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-HD-ERMO-Q21#2,BJ-2023-HD-ERMO-Q21,BJ-2023-HD-ERMO,21,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2023-HD-ERMO-Q3,BJ-2023-HD-ERMO-Q3,BJ-2023-HD-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-HD-ERMO-Q4,BJ-2023-HD-ERMO-Q4,BJ-2023-HD-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-HD-ERMO-Q5,BJ-2023-HD-ERMO-Q5,BJ-2023-HD-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-DC-YIMO-Q21,BJ-2023-DC-YIMO-Q21,BJ-2023-DC-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2023-DC-YIMO-Q1,BJ-2023-DC-YIMO-Q1,BJ-2023-DC-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2023-DC-YIMO-Q5,BJ-2023-DC-YIMO-Q5,BJ-2023-DC-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-DC-YIMO-Q6,BJ-2023-DC-YIMO-Q6,BJ-2023-DC-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-DC-YIMO-Q10,BJ-2023-DC-YIMO-Q10,BJ-2023-DC-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2023-DC-YIMO-Q12,BJ-2023-DC-YIMO-Q12,BJ-2023-DC-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2023-DC-YIMO-Q13,BJ-2023-DC-YIMO-Q13,BJ-2023-DC-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-DC-YIMO-Q14,BJ-2023-DC-YIMO-Q14,BJ-2023-DC-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-DC-YIMO-Q15,BJ-2023-DC-YIMO-Q15,BJ-2023-DC-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-HD-YIMO-Q18#1,BJ-2023-HD-YIMO-Q18,BJ-2023-HD-YIMO,18,主观题,1,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2023-HD-YIMO-Q18#2,BJ-2023-HD-YIMO-Q18,BJ-2023-HD-YIMO,18,主观题,2,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2023-HD-YIMO-Q18#4,BJ-2023-HD-YIMO-Q18,BJ-2023-HD-YIMO,18,主观题,4,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2023-HD-YIMO-Q20#1,BJ-2023-HD-YIMO-Q20,BJ-2023-HD-YIMO,20,主观题,1,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2023-HD-YIMO-Q20#2,BJ-2023-HD-YIMO-Q20,BJ-2023-HD-YIMO,20,主观题,2,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2023-XC-YIMO-Q21#3,BJ-2023-XC-YIMO-Q21,BJ-2023-XC-YIMO,21,主观题,3,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2023-XC-YIMO-Q1,BJ-2023-XC-YIMO-Q1,BJ-2023-XC-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-XC-YIMO-Q2,BJ-2023-XC-YIMO-Q2,BJ-2023-XC-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-XC-YIMO-Q3,BJ-2023-XC-YIMO-Q3,BJ-2023-XC-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-XC-YIMO-Q6,BJ-2023-XC-YIMO-Q6,BJ-2023-XC-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-XC-YIMO-Q7,BJ-2023-XC-YIMO-Q7,BJ-2023-XC-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-XC-YIMO-Q8,BJ-2023-XC-YIMO-Q8,BJ-2023-XC-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2023-XC-YIMO-Q12,BJ-2023-XC-YIMO-Q12,BJ-2023-XC-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-XC-YIMO-Q13,BJ-2023-XC-YIMO-Q13,BJ-2023-XC-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2023-XC-YIMO-Q14,BJ-2023-XC-YIMO-Q14,BJ-2023-XC-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-XC-YIMO-Q15,BJ-2023-XC-YIMO-Q15,BJ-2023-XC-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2023-XC-ERMO-Q2,BJ-2023-XC-ERMO-Q2,BJ-2023-XC-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
