unit_id,qid,exam_id_raw,exam_id_canonical,num,type,subq,grain,content_fingerprint,script_tier,归属_B1,归属_B2,归属_B3,归属_PH,归属_CU,归属_X1,归属_X2,归属_MI,归属_RE,admission,evidence,downgrade_notes,dup_of,dup_covered_by,conflict_script_out,rule_version,source,ruled
BJ-2025-CY-ERMO-Q11,BJ-2025-CY-ERMO-Q11,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,11,选择题,,整题,b7c5ebc2e71b1c3f,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-CY-ERMO-Q12,BJ-2025-CY-ERMO-Q12,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,12,选择题,,整题,200846d368e41a58,不明,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-CY-ERMO-Q13,BJ-2025-CY-ERMO-Q13,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,13,选择题,,整题,17e8702a96dfb85f,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-CY-ERMO-Q14,BJ-2025-CY-ERMO-Q14,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,14,选择题,,整题,f41ae7de6c611eb1,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-CY-ERMO-Q15,BJ-2025-CY-ERMO-Q15,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,15,选择题,,整题,1518a65e7afef79f,不明,MAYBE,MAYBE,MAYBE,OUT,MAYBE,COLLECTED,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-CY-ERMO-Q16,BJ-2025-CY-ERMO-Q16,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,16,主观题,,整题,264589d8d56855a0,不明,OUT,MAYBE,OUT,COLLECTED,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-CY-ERMO-Q17,BJ-2025-CY-ERMO-Q17,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,17,主观题,,整题,aa0e817a2300d30b,倾向,OUT,OUT,MAYBE,OUT,OUT,OUT,OUT,MAYBE,COLLECTED,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-CY-ERMO-Q18,BJ-2025-CY-ERMO-Q18,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,18,主观题,,整题,cd4e4a9fd878911a,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-CY-ERMO-Q19,BJ-2025-CY-ERMO-Q19,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,19,主观题,,整题,a1dfbe60bb785e38,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-CY-ERMO-Q20#1,BJ-2025-CY-ERMO-Q20,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,20,主观题,1,小问,de2a9d62f3e36f32,倾向,OUT,OUT,OUT,MAYBE,OUT,OUT,COLLECTED,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-CY-ERMO-Q20#2,BJ-2025-CY-ERMO-Q20,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,20,主观题,2,小问,de2a9d62f3e36f32,倾向,OUT,OUT,OUT,MAYBE,OUT,OUT,COLLECTED,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-CY-ERMO-Q21,BJ-2025-CY-ERMO-Q21,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,21,主观题,,整题,c97448add6861e8d,不明,OUT,MAYBE,OUT,MAYBE,MAYBE,COLLECTED,OUT,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2025-CY-ERMO-Q22,BJ-2025-CY-ERMO-Q22,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,22,主观题,,整题,b3d7d2317863f2a9,不明,IN,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q1,BJ-2023-FT-ERMO-Q1,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,1,选择题,,整题,ac6dc685c14055a4,不明,IN,MAYBE,MAYBE,MAYBE,MAYBE,IN,OUT,OUT,OUT,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q2,BJ-2023-FT-ERMO-Q2,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,2,选择题,,整题,4fd54347d676225d,不明,IN,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q3,BJ-2023-FT-ERMO-Q3,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,3,选择题,,整题,d612bea14de8aa5c,不明,OUT,MAYBE,MAYBE,IN,IN,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q4,BJ-2023-FT-ERMO-Q4,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,4,选择题,,整题,d6e5a2b0856db251,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q5,BJ-2023-FT-ERMO-Q5,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,5,选择题,,整题,d8e42b37f04af987,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,IN,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q6,BJ-2023-FT-ERMO-Q6,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,6,选择题,,整题,4010133bc10120f1,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q7,BJ-2023-FT-ERMO-Q7,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,7,选择题,,整题,9137d605c617dff4,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q8,BJ-2023-FT-ERMO-Q8,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,8,选择题,,整题,e86e86a03cf0d7a6,倾向,OUT,COLLECTED,MAYBE,MAYBE,OUT,OUT,OUT,OUT,OUT,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q9,BJ-2023-FT-ERMO-Q9,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,9,选择题,,整题,6bcf95ef1aacff33,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q10,BJ-2023-FT-ERMO-Q10,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,10,选择题,,整题,471cd62cff9964ea,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,OUT,OUT,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q11,BJ-2023-FT-ERMO-Q11,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,11,选择题,,整题,89fe096fce515fcd,倾向,OUT,IN,COLLECTED,OUT,OUT,MAYBE,MAYBE,OUT,OUT,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q12,BJ-2023-FT-ERMO-Q12,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,12,选择题,,整题,4ab0bf897b9682c8,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,IN,MAYBE,OUT,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q13,BJ-2023-FT-ERMO-Q13,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,13,选择题,,整题,d8611a9dd20a09bd,不明,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q14,BJ-2023-FT-ERMO-Q14,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,14,选择题,,整题,2dd65c37f6494158,不明,MAYBE,MAYBE,MAYBE,OUT,MAYBE,IN,OUT,MAYBE,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q15,BJ-2023-FT-ERMO-Q15,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,15,选择题,,整题,ee1b7761fcacc7f2,倾向,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,IN,OUT,OUT,OUT,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q16,BJ-2023-FT-ERMO-Q16,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,16,主观题,,整题,a334323088275fe2,不明,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,不收-无E1,缺细则,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q17,BJ-2023-FT-ERMO-Q17,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,17,主观题,,整题,4881d4588b65cda2,倾向,OUT,MAYBE,IN,OUT,OUT,OUT,MAYBE,OUT,OUT,不收-无E1,缺细则,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q18#1,BJ-2023-FT-ERMO-Q18,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,18,主观题,1,小问,8809b8e8868036ff,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,不收-无E1,缺细则,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q18#2,BJ-2023-FT-ERMO-Q18,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,18,主观题,2,小问,8809b8e8868036ff,不明,OUT,MAYBE,OUT,MAYBE,OUT,IN,MAYBE,OUT,MAYBE,不收-无E1,缺细则,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q19,BJ-2023-FT-ERMO-Q19,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,19,主观题,,整题,5dad25fa1669618e,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,不收-无E1,缺细则,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q20,BJ-2023-FT-ERMO-Q20,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,20,主观题,,整题,580c1226f63b553d,倾向,OUT,IN,MAYBE,OUT,OUT,OUT,MAYBE,OUT,OUT,不收-无E1,缺细则,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q21,BJ-2023-FT-ERMO-Q21,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,21,主观题,,整题,4e1f6a158aea5e21,不明,OUT,OUT,OUT,MAYBE,MAYBE,OUT,MAYBE,OUT,OUT,不收-无E1,缺细则,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-FT-ERMO-Q22,BJ-2023-FT-ERMO-Q22,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,22,主观题,,整题,91c1276a1f026c4f,不明,MAYBE,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,IN,OUT,不收-无E1,缺细则,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q1,BJ-2020-BJ-GAOKAO-Q1,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,1,选择题,,整题,5711804146849fd2,不明,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q2,BJ-2020-BJ-GAOKAO-Q2,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,2,选择题,,整题,7bc28d63d3bee58c,倾向,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q3,BJ-2020-BJ-GAOKAO-Q3,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,3,选择题,,整题,09660e8d9117d40b,不明,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q4,BJ-2020-BJ-GAOKAO-Q4,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,4,选择题,,整题,61b6654ddf7e3e8c,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q5,BJ-2020-BJ-GAOKAO-Q5,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,5,选择题,,整题,c7a2902596918e2d,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q6,BJ-2020-BJ-GAOKAO-Q6,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,6,选择题,,整题,7cd2a99bf24ce66c,不明,OUT,MAYBE,COLLECTED,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q7,BJ-2020-BJ-GAOKAO-Q7,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,7,选择题,,整题,c240fbf5ac8e64cb,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q8,BJ-2020-BJ-GAOKAO-Q8,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,8,选择题,,整题,aa4075633d239965,不明,OUT,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q9,BJ-2020-BJ-GAOKAO-Q9,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,9,选择题,,整题,d77e36529ca0a86c,不明,OUT,COLLECTED,IN,MAYBE,MAYBE,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q10,BJ-2020-BJ-GAOKAO-Q10,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,10,选择题,,整题,fb13fd92bbfec898,倾向,OUT,MAYBE,IN,OUT,OUT,COLLECTED,MAYBE,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q11,BJ-2020-BJ-GAOKAO-Q11,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,11,选择题,,整题,e5f5d81564f7ac7b,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q12,BJ-2020-BJ-GAOKAO-Q12,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,12,选择题,,整题,60b4dfbcac8faa79,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q13,BJ-2020-BJ-GAOKAO-Q13,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,13,选择题,,整题,7cedb8500bcd227e,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q14,BJ-2020-BJ-GAOKAO-Q14,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,14,选择题,,整题,71a454d5b2c310d7,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q15,BJ-2020-BJ-GAOKAO-Q15,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,15,选择题,,整题,393a90dc9e855489,倾向,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q16#1,BJ-2020-BJ-GAOKAO-Q16,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,16,主观题,1,小问,d68654ce7806b5aa,不明,OUT,MAYBE,MAYBE,OUT,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q16#2,BJ-2020-BJ-GAOKAO-Q16,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,16,主观题,2,小问,d68654ce7806b5aa,不明,OUT,MAYBE,MAYBE,OUT,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q17#1,BJ-2020-BJ-GAOKAO-Q17,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,17,主观题,1,小问,7ce2b40d40fa63ce,倾向,OUT,COLLECTED,MAYBE,MAYBE,OUT,OUT,OUT,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q18,BJ-2020-BJ-GAOKAO-Q18,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,18,主观题,,整题,79b9a54f1c46b8c0,不明,OUT,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q19#1,BJ-2020-BJ-GAOKAO-Q19,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,19,主观题,1,小问,9bbfabb047be5ffb,不明,OUT,COLLECTED,COLLECTED,COLLECTED,OUT,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q19#2,BJ-2020-BJ-GAOKAO-Q19,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,19,主观题,2,小问,9bbfabb047be5ffb,不明,OUT,COLLECTED,COLLECTED,COLLECTED,OUT,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q20,BJ-2020-BJ-GAOKAO-Q20,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,20,主观题,,整题,6a36e8f37c6ae3ec,倾向,OUT,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,OUT,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2020-BJ-GAOKAO-Q21,BJ-2020-BJ-GAOKAO-Q21,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,21,主观题,,整题,0a7c0363af4f1480,不明,OUT,MAYBE,OUT,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-CY-YIMO-Q1,BJ-2023-CY-YIMO-Q1,BJ-2023-CY-YIMO,BJ-2023-CY-YIMO,1,选择题,,整题,a87cc44f9c38dd83,不明,IN,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,OUT,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-CY-YIMO-Q2,BJ-2023-CY-YIMO-Q2,BJ-2023-CY-YIMO,BJ-2023-CY-YIMO,2,选择题,,整题,45d789c610645682,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,OUT,OUT,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-CY-YIMO-Q3,BJ-2023-CY-YIMO-Q3,BJ-2023-CY-YIMO,BJ-2023-CY-YIMO,3,选择题,,整题,d9b607b8e9a8c9e1,不明,OUT,MAYBE,MAYBE,IN,IN,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-CY-YIMO-Q4,BJ-2023-CY-YIMO-Q4,BJ-2023-CY-YIMO,BJ-2023-CY-YIMO,4,选择题,,整题,762f80634f88c953,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-CY-YIMO-Q5,BJ-2023-CY-YIMO-Q5,BJ-2023-CY-YIMO,BJ-2023-CY-YIMO,5,选择题,,整题,32d4c66409549d76,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-CY-YIMO-Q6,BJ-2023-CY-YIMO-Q6,BJ-2023-CY-YIMO,BJ-2023-CY-YIMO,6,选择题,,整题,2f57eb2365d96f89,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2023-CY-YIMO-Q7,BJ-2023-CY-YIMO-Q7,BJ-2023-CY-YIMO,BJ-2023-CY-YIMO,7,选择题,,整题,70001f12b70e80ab,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,完整题-选择题照收,缺答案键,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
